Timestamp,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInDiscards_enp0s9,ifInNUcastPkts_enp0s9,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifoutDiscards_enp0s9,ifOutNUcastPkts_enp0s9,ifOutOctets_ens0p9,ifOutUcastPkts_enp0s9
2026-03-22 16:04:14,17,0,1,1010,15,621,0,41,15043,0,40,15169,9313,0,16367,0,25683,4,20,16077,123,155,278,102,155,257,0,0,447144,4819,0,0,3843586,5913
2026-03-22 16:04:29,17,0,1,1010,15,621,0,41,15077,0,40,15203,9343,0,16401,0,25747,4,20,16111,123,155,278,102,155,257,0,0,448712,4835,0,0,3845154,5929
2026-03-22 16:04:44,17,0,1,1010,15,621,0,41,15111,0,40,15237,9367,0,16435,0,25805,4,20,16145,123,155,278,102,155,257,0,0,450106,4850,0,0,3846548,5944
2026-03-22 16:04:59,17,0,1,1010,15,621,0,41,15145,0,40,15271,9397,0,16470,0,25870,4,20,16179,123,155,278,102,155,257,0,0,451576,4865,0,0,3848018,5959
2026-03-22 16:05:14,17,0,1,1010,15,621,0,41,15179,0,40,15305,9419,0,16503,0,25925,4,20,16213,123,155,278,102,155,257,0,0,452714,4877,0,0,3849156,5971
2026-03-22 16:05:29,17,0,1,1010,15,621,0,41,15213,0,40,15339,9449,0,16537,0,25989,4,20,16247,123,155,278,102,155,257,0,0,454146,4892,0,0,3850588,5986
2026-03-22 16:05:44,17,0,1,1010,15,621,0,41,15247,0,40,15373,9477,0,16571,0,26051,4,20,16281,123,155,278,102,155,257,0,0,455676,4908,0,0,3852118,6002
2026-03-22 16:05:59,17,0,1,1010,15,621,0,41,15281,0,40,15407,9507,0,16605,0,26115,4,20,16315,123,155,278,102,155,257,0,0,457108,4923,0,0,3853550,6017
2026-03-22 16:06:14,17,0,1,1010,15,621,0,41,15315,0,40,15441,9535,0,16639,0,26177,4,20,16349,123,155,278,102,155,257,0,0,458638,4939,0,0,3855080,6033
2026-03-22 16:06:29,17,0,1,1010,15,621,0,41,15349,0,40,15475,9565,0,16673,0,26241,4,20,16383,123,155,278,102,155,257,0,0,460108,4954,0,0,3856550,6048
2026-03-22 16:06:44,17,0,1,1010,15,621,0,41,15383,0,40,15509,9593,0,16707,0,26303,4,20,16417,123,155,278,102,155,257,0,0,461600,4970,0,0,3858042,6064
2026-03-22 16:06:59,17,0,1,1010,15,621,0,41,15417,0,40,15543,9623,0,16741,0,26367,4,20,16451,123,155,278,102,155,257,0,0,463070,4985,0,0,3859512,6079
2026-03-22 16:07:14,17,0,1,1010,15,621,0,41,15451,0,40,15577,9651,0,16775,0,26429,4,20,16485,123,155,278,102,155,257,0,0,464404,4999,0,0,3860846,6093
2026-03-22 16:07:29,17,0,1,1010,15,621,0,41,15485,0,40,15611,9681,0,16809,0,26493,4,20,16519,123,155,278,102,155,257,0,0,465934,5015,0,0,3862376,6109
2026-03-22 16:07:44,17,0,1,1010,15,621,0,41,15519,0,40,15645,9709,0,16843,0,26555,4,20,16553,123,155,278,102,155,257,0,0,467366,5030,0,0,3863808,6124
2026-03-22 16:07:59,17,0,1,1010,15,621,0,41,15553,0,40,15679,9733,0,16877,0,26613,4,20,16587,123,155,278,102,155,257,0,0,468640,5043,0,0,3865082,6137
2026-03-22 16:08:14,17,0,1,1010,15,621,0,41,15587,0,40,15713,9761,0,16911,0,26675,4,20,16621,123,155,278,102,155,257,0,0,470132,5059,0,0,3866574,6153
2026-03-22 16:08:29,17,0,1,1010,15,621,0,41,15621,0,40,15747,9787,0,16945,0,26735,4,20,16655,123,155,278,102,155,257,0,0,471406,5072,0,0,3867848,6166
2026-03-22 16:08:44,17,0,1,1010,15,621,0,41,15655,0,40,15781,9815,0,16979,0,26797,4,20,16689,123,155,278,102,155,257,0,0,472838,5087,0,0,3869280,6181
2026-03-22 16:08:59,17,0,1,1010,15,621,0,41,15689,0,40,15815,9845,0,17013,0,26861,4,20,16723,123,155,278,102,155,257,0,0,474270,5102,0,0,3870712,6196
2026-03-22 16:09:14,17,0,1,1010,15,621,0,41,15723,0,40,15849,9871,0,17047,0,26921,4,20,16757,123,155,278,102,155,257,0,0,475506,5115,0,0,3871948,6209
2026-03-22 16:09:29,17,0,1,1010,15,621,0,41,15757,0,40,15883,9901,0,17081,0,26985,4,20,16791,123,155,278,102,155,257,0,0,476976,5130,0,0,3873418,6224
2026-03-22 16:09:44,17,0,1,1010,15,621,0,41,15791,0,40,15917,9929,0,17115,0,27047,4,20,16825,123,155,278,102,155,257,0,0,478408,5145,0,0,3874850,6239
2026-03-22 16:09:59,17,0,1,1010,15,621,0,41,15825,0,40,15951,9957,0,17149,0,27109,4,20,16859,123,155,278,102,155,257,0,0,479938,5161,0,0,3876380,6255
2026-03-22 16:10:14,17,0,1,1010,15,621,0,41,15859,0,40,15985,9979,0,17183,0,27165,4,20,16893,123,155,278,102,155,257,0,0,480820,5170,0,0,3877262,6264
2026-03-22 16:10:29,17,0,1,1010,15,621,0,41,15893,0,40,16019,10005,0,17217,0,27225,4,20,16927,123,155,278,102,155,257,0,0,482252,5185,0,0,3878694,6279
2026-03-22 16:10:44,17,0,1,1010,15,621,0,41,15927,0,40,16053,10035,0,17251,0,27289,4,20,16961,123,155,278,102,155,257,0,0,483684,5200,0,0,3880126,6294
2026-03-22 16:10:59,17,0,1,1010,15,621,0,41,15961,0,40,16087,10059,0,17285,0,27347,4,20,16995,123,155,278,102,155,257,0,0,485056,5214,0,0,3881498,6308
2026-03-22 16:11:14,17,0,1,1010,15,621,0,41,15995,0,40,16121,10089,0,17319,0,27411,4,20,17029,123,155,278,102,155,257,0,0,486586,5230,0,0,3883028,6324
2026-03-22 16:11:29,17,0,1,1010,15,621,0,41,16029,0,40,16155,10119,0,17353,0,27475,4,20,17063,123,155,278,102,155,257,0,0,488056,5245,0,0,3884498,6339
2026-03-22 16:11:44,17,0,1,1010,15,621,0,41,16063,0,40,16189,10149,0,17387,0,27539,4,20,17097,123,155,278,102,155,257,0,0,489646,5262,0,0,3886088,6356
2026-03-22 16:11:59,17,0,1,1010,15,621,0,41,16097,0,40,16223,10179,0,17421,0,27603,4,20,17131,123,155,278,102,155,257,0,0,491116,5277,0,0,3887558,6371
2026-03-22 16:12:14,17,0,1,1010,15,621,0,41,16131,0,40,16257,10203,0,17455,0,27661,4,20,17165,123,155,278,102,155,257,0,0,492292,5289,0,0,3888734,6383
2026-03-22 16:12:29,17,0,1,1010,15,621,0,41,16165,0,40,16291,10231,0,17489,0,27723,4,20,17199,123,155,278,102,155,257,0,0,493784,5305,0,0,3890226,6399
2026-03-22 16:12:44,17,0,1,1010,15,621,0,41,16199,0,40,16325,10259,0,17523,0,27785,4,20,17233,123,155,278,102,155,257,0,0,494960,5317,0,0,3891402,6411
2026-03-22 16:12:59,17,0,1,1010,15,621,0,41,16233,0,40,16359,10289,0,17557,0,27849,4,20,17267,123,155,278,102,155,257,0,0,496686,5335,0,0,3893128,6429
2026-03-22 16:13:14,17,0,1,1010,15,621,0,41,16267,0,40,16393,10319,0,17591,0,27913,4,20,17301,123,155,278,102,155,257,0,0,498216,5351,0,0,3894658,6445
2026-03-22 16:13:29,17,0,1,1010,15,621,0,41,16301,0,40,16427,10347,0,17625,0,27975,4,20,17335,123,155,278,102,155,257,0,0,499648,5366,0,0,3896090,6460
2026-03-22 16:13:44,17,0,1,1010,15,621,0,41,16335,0,40,16461,10377,0,17659,0,28039,4,20,17369,123,155,278,102,155,257,0,0,501118,5381,0,0,3897560,6475
2026-03-22 16:13:59,17,0,1,1010,15,621,0,41,16369,0,40,16495,10407,0,17693,0,28103,4,20,17403,123,155,278,102,155,257,0,0,502806,5399,0,0,3899248,6493
2026-03-22 16:14:14,17,0,1,1010,15,621,0,41,16403,0,40,16529,10433,0,17727,0,28163,4,20,17437,123,155,278,102,155,257,0,0,504080,5412,0,0,3900522,6506
2026-03-22 16:14:29,17,0,1,1010,15,621,0,41,16437,0,40,16563,10463,0,17761,0,28227,4,20,17471,123,155,278,102,155,257,0,0,505512,5427,0,0,3901954,6521
2026-03-22 16:14:44,17,0,1,1010,15,621,0,41,16471,0,40,16597,10489,0,17795,0,28287,4,20,17505,123,155,278,102,155,257,0,0,506884,5441,0,0,3903326,6535
2026-03-22 16:14:59,17,0,1,1010,15,621,0,41,16505,0,40,16631,10517,0,17829,0,28349,4,20,17539,123,155,278,102,155,257,0,0,508376,5457,0,0,3904818,6551
2026-03-22 16:15:14,17,0,1,1010,15,621,0,41,16539,0,40,16665,10547,0,17863,0,28413,4,20,17573,123,155,278,102,155,257,0,0,509846,5472,0,0,3906288,6566
2026-03-22 16:15:29,17,0,1,1010,15,621,0,41,16573,0,40,16699,10571,0,17897,0,28471,4,20,17607,123,155,278,102,155,257,0,0,510788,5482,0,0,3907230,6576
2026-03-22 16:15:44,17,0,1,1010,15,621,0,41,16607,0,40,16733,10625,0,17931,0,28559,4,20,17641,123,155,278,102,155,257,0,0,513843,5509,0,0,3915184,6606
2026-03-22 16:15:59,17,0,1,1010,15,621,0,41,16641,0,40,16767,10655,0,17965,0,28623,4,20,17675,123,155,278,102,155,257,0,0,515275,5524,0,0,3916616,6621
2026-03-22 16:16:14,17,0,1,1010,15,621,0,41,16675,0,40,16801,10685,0,17999,0,28687,4,20,17709,123,155,278,102,155,257,0,0,516745,5539,0,0,3918086,6636
2026-03-22 16:16:29,17,0,1,1010,15,621,0,41,16709,0,40,16835,10713,0,18033,0,28749,4,20,17743,123,155,278,102,155,257,0,0,518275,5555,0,0,3919616,6652
2026-03-22 16:16:44,17,0,1,1010,15,621,0,41,16743,0,40,16869,10741,0,18067,0,28811,4,20,17777,123,155,278,102,155,257,0,0,519609,5569,0,0,3920950,6666
2026-03-22 16:16:59,17,0,1,1010,15,621,0,41,16777,0,40,16903,10767,0,18101,0,28871,4,20,17811,123,155,278,102,155,257,0,0,520883,5582,0,0,3922224,6679
2026-03-22 16:17:14,17,0,1,1010,15,621,0,41,16811,0,40,16937,10797,0,18135,0,28935,4,20,17845,123,155,278,102,155,257,0,0,522413,5598,0,0,3923754,6695
2026-03-22 16:17:29,17,0,1,1010,15,621,0,41,16845,0,40,16971,10825,0,18169,0,28997,4,20,17879,123,155,278,102,155,257,0,0,523883,5613,0,0,3925224,6710
2026-03-22 16:17:44,17,0,1,1010,15,621,0,41,16879,0,40,17005,10851,0,18203,0,29057,4,20,17913,123,155,278,102,155,257,0,0,525375,5629,0,0,3926716,6726
2026-03-22 16:17:59,17,0,1,1010,15,621,0,41,16913,0,40,17039,10881,0,18237,0,29121,4,20,17947,123,155,278,102,155,257,0,0,526747,5643,0,0,3928088,6740
2026-03-22 16:18:14,17,0,1,1010,15,621,0,41,16947,0,40,17073,10909,0,18271,0,29183,4,20,17981,123,155,278,102,155,257,0,0,528119,5657,0,0,3929460,6754
2026-03-22 16:18:29,17,0,1,1010,15,621,0,41,16981,0,40,17107,10939,0,18305,0,29247,4,20,18015,123,155,278,102,155,257,0,0,529807,5675,0,0,3931148,6772
2026-03-22 16:18:44,17,0,1,1010,15,621,0,41,17015,0,40,17141,10967,0,18339,0,29309,4,20,18049,123,155,278,102,155,257,0,0,531179,5689,0,0,3932520,6786
2026-03-22 16:18:59,17,0,1,1010,15,621,0,41,17049,0,40,17175,10995,0,18373,0,29371,4,20,18083,123,155,278,102,155,257,0,0,532649,5704,0,0,3933990,6801
2026-03-22 16:19:14,17,0,1,1010,15,621,0,41,17083,0,40,17209,11021,0,18407,0,29431,4,20,18117,123,155,278,102,155,257,0,0,533983,5718,0,0,3935324,6815
2026-03-22 16:19:29,17,0,1,1010,15,621,0,41,17117,0,40,17243,11051,0,18441,0,29495,4,20,18151,123,155,278,102,155,257,0,0,535415,5733,0,0,3936756,6830
2026-03-22 16:19:44,17,0,1,1010,15,621,0,41,17151,0,40,17277,11081,0,18475,0,29559,4,20,18185,123,155,278,102,155,257,0,0,536847,5748,0,0,3938188,6845
2026-03-22 16:19:59,17,0,1,1010,15,621,0,41,17185,0,40,17311,11111,0,18509,0,29623,4,20,18219,123,155,278,102,155,257,0,0,538415,5764,0,0,3939756,6861
2026-03-22 16:20:14,17,0,1,1010,15,621,0,41,17219,0,40,17345,11135,0,18543,0,29681,4,20,18253,123,155,278,102,155,257,0,0,539749,5778,0,0,3941090,6875
2026-03-22 16:20:29,17,0,1,1010,15,621,0,41,17253,0,40,17379,11165,0,18577,0,29745,4,20,18287,123,155,278,102,155,257,0,0,541279,5794,0,0,3942620,6891
2026-03-22 16:20:44,17,0,1,1010,15,621,0,41,17287,0,40,17413,11195,0,18611,0,29809,4,20,18321,123,155,278,102,155,257,0,0,542809,5810,0,0,3944150,6907
2026-03-22 16:20:59,17,0,1,1010,15,621,0,41,17321,0,40,17447,11223,0,18645,0,29871,4,20,18355,123,155,278,102,155,257,0,0,544181,5824,0,0,3945522,6921
2026-03-22 16:21:14,17,0,1,1010,15,621,0,41,17355,0,40,17481,11251,0,18679,0,29933,4,20,18389,123,155,278,102,155,257,0,0,545673,5840,0,0,3947014,6937
2026-03-22 16:21:29,17,0,1,1010,15,621,0,41,17389,0,40,17515,11281,0,18713,0,29997,4,20,18423,123,155,278,102,155,257,0,0,547143,5855,0,0,3948484,6952
2026-03-22 16:21:44,17,0,1,1010,15,621,0,41,17423,0,40,17549,11307,0,18747,0,30057,4,20,18457,123,155,278,102,155,257,0,0,548477,5869,0,0,3949818,6966
2026-03-22 16:21:59,17,0,1,1010,15,621,0,41,17457,0,40,17583,11337,0,18781,0,30121,4,20,18491,123,155,278,102,155,257,0,0,549773,5883,0,0,3951114,6980
2026-03-22 16:22:14,17,0,1,1010,15,621,0,41,17491,0,40,17617,11367,0,18815,0,30185,4,20,18525,123,155,278,102,155,257,0,0,551243,5898,0,0,3952584,6995
2026-03-22 16:22:29,17,0,1,1010,15,621,0,41,17525,0,40,17651,11387,0,18849,0,30239,4,20,18559,123,155,278,102,155,257,0,0,552343,5910,0,0,3953684,7007
2026-03-22 16:22:44,17,0,1,1010,15,621,0,41,17559,0,40,17685,11415,0,18883,0,30301,4,20,18593,123,155,278,102,155,257,0,0,553715,5924,0,0,3955056,7021
2026-03-22 16:22:59,17,0,1,1010,15,621,0,41,17593,0,40,17719,11441,0,18917,0,30361,4,20,18627,123,155,278,102,155,257,0,0,555245,5940,0,0,3956586,7037
2026-03-22 16:23:14,17,0,1,1010,15,621,0,41,17627,0,40,17753,11471,0,18951,0,30425,4,20,18661,123,155,278,102,155,257,0,0,556677,5955,0,0,3958018,7052
2026-03-22 16:23:29,17,0,1,1010,15,621,0,41,17661,0,40,17787,11501,0,18985,0,30489,4,20,18695,123,155,278,102,155,257,0,0,558207,5971,0,0,3959548,7068
2026-03-22 16:23:44,17,0,1,1010,15,621,0,41,17695,0,40,17821,11531,0,19019,0,30553,4,20,18729,123,155,278,102,155,257,0,0,559579,5985,0,0,3960920,7082
2026-03-22 16:23:59,17,0,1,1010,15,621,0,41,17729,0,40,17855,11561,0,19053,0,30617,4,20,18763,123,155,278,102,155,257,0,0,561267,6003,0,0,3962608,7100
2026-03-22 16:24:14,17,0,1,1010,15,621,0,41,17763,0,40,17889,11589,0,19087,0,30679,4,20,18797,123,155,278,102,155,257,0,0,562895,6020,0,0,3964236,7117
2026-03-22 16:24:29,17,0,1,1010,15,621,0,41,17797,0,40,17923,11619,0,19121,0,30743,4,20,18831,123,155,278,102,155,257,0,0,564425,6036,0,0,3965766,7133
2026-03-22 16:24:44,17,0,1,1010,15,621,0,41,17831,0,40,17957,11649,0,19155,0,30807,4,20,18865,123,155,278,102,155,257,0,0,565955,6052,0,0,3967296,7149
2026-03-22 16:24:59,17,0,1,1010,15,621,0,41,17865,0,40,17991,11679,0,19189,0,30871,4,20,18899,123,155,278,102,155,257,0,0,567425,6067,0,0,3968766,7164
2026-03-22 16:25:14,17,0,1,1010,15,621,0,41,17899,0,40,18025,11709,0,19223,0,30935,4,20,18933,123,155,278,102,155,257,0,0,568721,6081,0,0,3970062,7178
2026-03-22 16:25:29,17,0,1,1010,15,621,0,41,17934,0,40,18060,11739,0,19258,0,31000,4,20,18968,123,155,278,102,155,257,0,0,570191,6096,0,0,3971532,7193
2026-03-22 16:25:44,17,0,1,1010,15,621,0,41,17968,0,40,18094,11765,0,19292,0,31060,4,20,19002,123,155,278,102,155,257,0,0,571525,6110,0,0,3972866,7207
2026-03-22 16:25:59,17,0,1,1010,15,621,0,41,18002,0,40,18128,11793,0,19326,0,31122,4,20,19036,123,155,278,102,155,257,0,0,573115,6127,0,0,3974456,7224
2026-03-22 16:26:14,17,0,1,1010,15,621,0,41,18036,0,40,18162,11823,0,19360,0,31186,4,20,19070,123,155,278,102,155,257,0,0,574585,6142,0,0,3975926,7239
2026-03-22 16:26:29,17,0,1,1010,15,621,0,41,18070,0,40,18196,11853,0,19394,0,31250,4,20,19104,123,155,278,102,155,257,0,0,576115,6158,0,0,3977456,7255
2026-03-22 16:26:44,17,0,1,1010,15,621,0,41,18104,0,40,18230,11883,0,19428,0,31314,4,20,19138,123,155,278,102,155,257,0,0,577645,6174,0,0,3978986,7271
2026-03-22 16:26:59,17,0,1,1010,15,621,0,41,18138,0,40,18264,11913,0,19462,0,31378,4,20,19172,123,155,278,102,155,257,0,0,579077,6189,0,0,3980418,7286
2026-03-22 16:27:14,17,0,1,1010,15,621,0,41,18172,0,40,18298,11941,0,19496,0,31440,4,20,19206,123,155,278,102,155,257,0,0,580667,6206,0,0,3982008,7303
2026-03-22 16:27:29,17,0,1,1010,15,621,0,41,18206,0,40,18332,11969,0,19530,0,31502,4,20,19240,123,155,278,102,155,257,0,0,582137,6221,0,0,3983478,7318
2026-03-22 16:27:44,17,0,1,1010,15,621,0,41,18240,0,40,18366,11997,0,19564,0,31564,4,20,19274,123,155,278,102,155,257,0,0,583531,6236,0,0,3984872,7333
2026-03-22 16:27:59,17,0,1,1010,15,621,0,41,18274,0,40,18400,12023,0,19598,0,31624,4,20,19308,123,155,278,102,155,257,0,0,584963,6251,0,0,3986304,7348
2026-03-22 16:28:14,17,0,1,1010,15,621,0,41,18308,0,40,18434,12053,0,19632,0,31688,4,20,19342,123,155,278,102,155,257,0,0,586433,6266,0,0,3987774,7363
2026-03-22 16:28:29,17,0,1,1010,15,621,0,41,18342,0,40,18468,12079,0,19666,0,31748,4,20,19376,123,155,278,102,155,257,0,0,587827,6281,0,0,3989168,7378
2026-03-22 16:28:44,17,0,1,1010,15,621,0,41,18376,0,40,18502,12109,0,19700,0,31812,4,20,19410,123,155,278,102,155,257,0,0,589297,6296,0,0,3990638,7393
2026-03-22 16:28:59,17,0,1,1010,15,621,0,41,18410,0,40,18536,12139,0,19734,0,31876,4,20,19444,123,155,278,102,155,257,0,0,590887,6313,0,0,3992228,7410
2026-03-22 16:29:14,17,0,1,1010,15,621,0,41,18444,0,40,18570,12169,0,19768,0,31940,4,20,19478,123,155,278,102,155,257,0,0,592319,6328,0,0,3993660,7425
2026-03-22 16:29:29,17,0,1,1010,15,621,0,41,18478,0,40,18604,12197,0,19802,0,32002,4,20,19512,123,155,278,102,155,257,0,0,593751,6343,0,0,3995092,7440
2026-03-22 16:29:44,17,0,1,1010,15,621,0,41,18512,0,40,18638,12227,0,19836,0,32066,4,20,19546,123,155,278,102,155,257,0,0,595281,6359,0,0,3996622,7456
2026-03-22 16:29:59,17,0,1,1010,15,621,0,41,18546,0,40,18672,12257,0,19870,0,32130,4,20,19580,123,155,278,102,155,257,0,0,596811,6375,0,0,3998152,7472
2026-03-22 16:30:14,17,0,1,1010,15,621,0,41,18580,0,40,18706,12283,0,19904,0,32190,4,20,19614,123,155,278,102,155,257,0,0,598145,6389,0,0,3999486,7486
2026-03-22 16:30:29,17,0,1,1010,15,621,0,41,18614,0,40,18740,12313,0,19938,0,32254,4,20,19648,123,155,278,102,155,257,0,0,599675,6405,0,0,4001016,7502
2026-03-22 16:30:44,17,0,1,1010,15,621,0,41,18648,0,40,18774,12341,0,19972,0,32316,4,20,19682,123,155,278,102,155,257,0,0,601205,6421,0,0,4002546,7518
2026-03-22 16:30:59,17,0,1,1010,15,621,0,41,18682,0,40,18808,12365,0,20006,0,32374,4,20,19716,123,155,278,102,155,257,0,0,602441,6434,0,0,4003782,7531
2026-03-22 16:31:14,17,0,1,1010,15,621,0,41,18716,0,40,18842,12393,0,20040,0,32436,4,20,19750,123,155,278,102,155,257,0,0,603933,6450,0,0,4005274,7547
2026-03-22 16:31:29,17,0,1,1010,15,621,0,41,18750,0,40,18876,12421,0,20074,0,32498,4,20,19784,123,155,278,102,155,257,0,0,605463,6466,0,0,4006804,7563
2026-03-22 16:31:44,17,0,1,1010,15,621,0,41,18784,0,40,18910,12451,0,20108,0,32562,4,20,19818,123,155,278,102,155,257,0,0,606933,6481,0,0,4008274,7578
2026-03-22 16:31:59,17,0,1,1010,15,621,0,41,18818,0,40,18944,12477,0,20142,0,32622,4,20,19852,123,155,278,102,155,257,0,0,608033,6493,0,0,4009668,7593
2026-03-22 16:32:14,17,0,1,1010,15,621,0,41,18852,0,40,18978,12507,0,20176,0,32686,4,20,19886,123,155,278,102,155,257,0,0,609563,6509,0,0,4010904,7606
2026-03-22 16:32:29,17,0,1,1010,15,621,0,41,18886,0,40,19012,12537,0,20210,0,32750,4,20,19920,123,155,278,102,155,257,0,0,611033,6524,0,0,4012374,7621
2026-03-22 16:32:44,17,0,1,1010,15,621,0,41,18920,0,40,19046,12559,0,20244,0,32806,4,20,19954,123,155,278,102,155,257,0,0,612329,6538,0,0,4013670,7635
2026-03-22 16:32:59,17,0,1,1010,15,621,0,41,18954,0,40,19080,12591,0,20278,0,32872,4,20,19988,123,155,278,102,155,257,0,0,613949,6555,0,0,4015290,7652
2026-03-22 16:33:14,17,0,1,1010,15,621,0,41,18988,0,40,19114,12619,0,20312,0,32934,4,20,20022,123,155,278,102,155,257,0,0,615381,6570,0,0,4016722,7667
2026-03-22 16:33:29,17,0,1,1010,15,621,0,41,19022,0,40,19148,12649,0,20346,0,32998,4,20,20056,123,155,278,102,155,257,0,0,616911,6586,0,0,4018252,7683
2026-03-22 16:33:44,17,0,1,1010,15,621,0,41,19056,0,40,19182,12677,0,20380,0,33060,4,20,20090,123,155,278,102,155,257,0,0,618441,6602,0,0,4019782,7699
2026-03-22 16:33:59,17,0,1,1010,15,621,0,41,19090,0,40,19216,12707,0,20414,0,33124,4,20,20124,123,155,278,102,155,257,0,0,620031,6619,0,0,4021372,7716
2026-03-22 16:34:14,17,0,1,1010,15,621,0,41,19124,0,40,19250,12737,0,20448,0,33188,4,20,20158,123,155,278,102,155,257,0,0,621501,6634,0,0,4022842,7731
2026-03-22 16:34:29,23,0,1,5621,20,3093,0,41,19194,0,40,19320,12767,0,25127,0,37897,4,20,22694,123,155,278,102,155,257,0,0,622933,6649,0,0,4024274,7746
2026-03-22 16:34:44,23,0,1,5621,20,3093,0,41,19228,0,40,19354,12793,0,25161,0,37957,4,20,22728,123,155,278,102,155,257,0,0,624327,6664,0,0,4025668,7761
2026-03-22 16:34:59,23,0,1,5621,20,3093,0,41,19262,0,40,19388,12823,0,25195,0,38021,4,20,22762,123,155,278,102,155,257,0,0,625895,6680,0,0,4027236,7777
2026-03-22 16:35:14,24,1,1,15616,20,8683,0,41,19303,0,40,19429,12849,0,35293,0,48146,4,20,28421,123,155,278,102,155,257,0,0,627387,6696,0,0,4028728,7793
2026-03-22 16:35:29,24,1,1,63291,20,34753,0,41,19337,0,40,19463,12879,0,82968,0,95850,4,20,54511,123,155,278,102,155,257,0,0,628917,6712,0,0,4030258,7809
2026-03-22 16:35:44,24,0,1,89973,20,49951,0,41,19371,0,40,19497,12907,0,109656,0,122566,4,20,69728,123,155,278,102,155,257,0,0,630191,6725,0,0,4031532,7822
2026-03-22 16:35:59,24,0,1,89973,20,49951,0,41,19405,0,40,19531,12935,0,109690,0,122628,4,20,69762,123,155,278,102,155,257,0,0,631781,6742,0,0,4033122,7839
2026-03-22 16:36:14,24,0,1,89973,20,49951,0,41,19439,0,40,19565,12965,0,109724,0,122692,4,20,69796,123,155,278,102,155,257,0,0,633251,6757,0,0,4034662,7855
2026-03-22 16:36:29,24,0,1,89973,20,49951,0,41,19473,0,40,19599,12995,0,109758,0,122756,4,20,69830,123,155,278,102,155,257,0,0,634721,6772,0,0,4036132,7870
2026-03-22 16:36:44,24,0,1,89973,20,49951,0,41,19507,0,40,19633,13021,0,109792,0,122816,4,20,69864,123,155,278,102,155,257,0,0,636115,6787,0,0,4037526,7885
2026-03-22 16:36:59,24,0,1,89973,20,49951,0,41,19541,0,40,19667,13049,0,109826,0,122878,4,20,69898,123,155,278,102,155,257,0,0,637193,6798,0,0,4038604,7896
2026-03-22 16:37:14,24,0,1,89973,20,49951,0,41,19575,0,40,19701,13077,0,109860,0,122940,4,20,69932,123,155,278,102,155,257,0,0,638881,6816,0,0,4040292,7914
2026-03-22 16:37:29,24,0,1,89973,20,49951,0,41,19609,0,40,19735,13105,0,109894,0,123002,4,20,69966,123,155,278,102,155,257,0,0,640411,6832,0,0,4041822,7930
2026-03-22 16:37:44,24,0,1,89973,20,49951,0,41,19643,0,40,19769,13131,0,109928,0,123062,4,20,70000,123,155,278,102,155,257,0,0,641587,6844,0,0,4042998,7942
2026-03-22 16:37:59,24,0,1,89973,20,49951,0,41,19677,0,40,19803,13157,0,109962,0,123122,4,20,70034,123,155,278,102,155,257,0,0,643079,6860,0,0,4044490,7958
2026-03-22 16:38:14,24,0,1,89973,20,49951,0,41,19711,0,40,19837,13181,0,109996,0,123180,4,20,70068,123,155,278,102,155,257,0,0,644255,6872,0,0,4045666,7970
2026-03-22 16:38:29,24,0,1,89973,20,49951,0,41,19745,0,40,19871,13211,0,110030,0,123244,4,20,70102,123,155,278,102,155,257,0,0,645747,6888,0,0,4047158,7986
2026-03-22 16:38:44,24,0,1,89973,20,49951,0,41,19779,0,40,19905,13239,0,110064,0,123306,4,20,70136,123,155,278,102,155,257,0,0,647277,6904,0,0,4048688,8002
2026-03-22 16:38:59,24,0,1,89973,20,49951,0,41,19813,0,40,19939,13267,0,110098,0,123368,4,20,70170,123,155,278,102,155,257,0,0,648453,6916,0,0,4049864,8014
2026-03-22 16:39:14,24,0,1,89973,20,49951,0,41,19847,0,40,19973,13285,0,110132,0,123420,4,20,70204,123,155,278,102,155,257,0,0,649455,6927,0,0,4050866,8025
2026-03-22 16:39:29,24,0,1,89973,20,49951,0,41,19881,0,40,20007,13315,0,110166,0,123484,4,20,70238,123,155,278,102,155,257,0,0,650827,6941,0,0,4052238,8039
2026-03-22 16:39:44,24,0,1,89973,20,49951,0,41,19915,0,40,20041,13343,0,110200,0,123546,4,20,70272,123,155,278,102,155,257,0,0,652319,6957,0,0,4053730,8055
2026-03-22 16:39:59,24,0,1,89973,20,49951,0,41,19949,0,40,20075,13371,0,110234,0,123608,4,20,70306,123,155,278,102,155,257,0,0,653789,6972,0,0,4055200,8070
2026-03-22 16:40:14,24,0,1,89973,20,49951,0,41,19983,0,40,20109,13401,0,110268,0,123672,4,20,70340,123,155,278,102,155,257,0,0,655319,6988,0,0,4056730,8086
2026-03-22 16:40:29,24,0,1,89973,20,49951,0,41,20017,0,40,20143,13431,0,110302,0,123736,4,20,70374,123,155,278,102,155,257,0,0,656811,7004,0,0,4058222,8102
